date,min_level,avg_level,max_level
2019-01-12,0.125,0.128,0.136
2019-01-13,0.128,0.132,0.136
2019-01-14,0.126,0.130,0.136
2019-01-15,0.119,0.122,0.126
2019-01-16,0.128,0.140,0.161
2019-01-17,0.125,0.133,0.138
2019-01-18,0.118,0.122,0.129
2019-01-19,0.117,0.133,0.167
2019-01-20,0.122,0.129,0.140
2019-01-21,0.119,0.122,0.125
2019-01-22,0.121,0.146,0.197
2019-01-23,0.123,0.129,0.134
2019-01-24,0.118,0.121,0.124
2019-01-25,0.119,0.121,0.124
2019-01-26,0.119,0.143,0.167
2019-01-27,0.156,0.180,0.231
2019-01-28,0.124,0.136,0.154
2019-01-29,0.125,0.181,0.343
2019-01-30,0.129,0.165,0.214
2019-01-31,0.129,0.139,0.154
2019-02-01,0.129,0.142,0.159
2019-02-02,0.133,0.178,0.220
2019-02-03,0.133,0.160,0.185
2019-02-04,0.222,0.251,0.279
2019-02-05,0.350,0.350,0.350
2019-02-07,0.345,0.360,0.379
2019-02-08,0.367,0.403,0.472
2019-02-09,0.008,0.300,0.443
2019-02-10,0.271,0.373,0.413
2019-02-11,0.252,0.279,0.301
2019-02-12,0.167,0.212,0.248
2019-02-13,0.163,0.189,0.206
2019-02-14,0.160,0.167,0.173
2019-02-15,0.156,0.158,0.162
2019-02-16,0.152,0.163,0.185
2019-02-17,0.150,0.151,0.152
2019-02-18,0.141,0.144,0.146
2019-02-19,0.146,0.154,0.162
2019-02-20,0.137,0.141,0.150
2019-02-21,0.131,0.135,0.139
2019-02-22,0.128,0.131,0.133
2019-02-23,0.123,0.137,0.164
2019-02-24,0.121,0.134,0.168
2019-02-25,0.123,0.125,0.126
2019-02-26,0.123,0.127,0.132
2019-02-27,0.124,0.126,0.128
2019-02-28,0.119,0.122,0.125
2019-03-01,0.122,0.130,0.149
2019-03-02,0.118,0.122,0.124
2019-03-03,0.118,0.137,0.173
2019-03-04,0.123,0.133,0.153
2019-03-05,0.124,0.126,0.128
2019-03-06,0.250,0.314,0.353
2019-03-07,0.240,0.266,0.313
2019-03-08,0.138,0.180,0.205
2019-03-09,0.135,0.161,0.200
2019-03-10,0.168,0.225,0.261
2019-03-11,0.143,0.175,0.213
2019-03-12,0.141,0.420,0.505
2019-03-13,0.290,0.326,0.391
2019-03-14,0.160,0.222,0.289
2019-03-15,0.146,0.188,0.227
2019-03-16,0.168,0.210,0.241
2019-03-17,0.208,0.236,0.264
2019-03-18,0.160,0.175,0.189
2019-03-19,0.143,0.152,0.160
2019-03-20,0.139,0.146,0.156
2019-03-21,0.138,0.142,0.144
2019-03-22,0.135,0.140,0.144
2019-03-23,0.136,0.146,0.169
2019-03-24,0.134,0.145,0.173
2019-03-25,0.131,0.135,0.138
2019-03-26,0.123,0.128,0.132
2019-03-27,0.123,0.127,0.130
2019-03-28,0.123,0.125,0.128
2019-03-29,0.123,0.127,0.134
2019-03-30,0.121,0.132,0.159
2019-03-31,0.119,0.126,0.149
2019-04-01,0.119,0.131,0.158
2019-04-02,0.120,0.168,0.272
2019-04-03,0.123,0.128,0.132
2019-04-04,0.124,0.244,0.373
2019-04-05,0.252,0.316,0.404
2019-04-06,0.139,0.180,0.218
2019-04-07,0.128,0.154,0.202
2019-04-08,0.129,0.150,0.175
2019-04-09,0.138,0.209,0.258
2019-04-10,0.132,0.167,0.190
2019-04-11,0.130,0.145,0.164
2019-04-12,0.131,0.146,0.163
2019-04-13,0.131,0.144,0.175
2019-04-14,0.128,0.144,0.183
2019-04-15,0.128,0.141,0.168
2019-04-16,0.131,0.146,0.178
2019-04-17,0.129,0.140,0.162
2019-04-18,0.129,0.146,0.175
2019-04-19,0.129,0.150,0.199
2019-04-20,0.129,0.148,0.193
2019-04-21,0.129,0.157,0.218
2019-04-22,0.127,0.163,0.221
2019-04-23,0.132,0.166,0.202
2019-04-24,0.134,0.180,0.214
2019-04-25,0.136,0.201,0.302
2019-04-26,0.136,0.172,0.206
2019-04-27,0.137,0.197,0.262
2019-04-28,0.135,0.182,0.246
2019-04-29,0.138,0.176,0.206
2019-04-30,0.136,0.180,0.210
2019-05-01,0.137,0.183,0.214
2019-05-02,0.137,0.222,0.340
2019-05-03,0.207,0.238,0.283
2019-05-04,0.139,0.198,0.270
2019-05-05,0.138,0.193,0.260
2019-05-06,0.139,0.198,0.267
2019-05-07,0.140,0.196,0.236
2019-05-08,0.181,0.302,0.542
2019-05-09,0.286,0.346,0.412
2019-05-10,0.205,0.267,0.304
2019-05-11,0.148,0.223,0.289
2019-05-12,0.143,0.214,0.282
2019-05-13,0.143,0.203,0.242
2019-05-14,0.144,0.214,0.246
2019-05-15,0.144,0.216,0.258
2019-05-16,0.140,0.226,0.268
2019-05-17,0.143,0.225,0.269
2019-05-18,0.152,0.244,0.326
2019-05-19,0.153,0.282,0.402
2019-05-20,0.202,0.279,0.323
2019-05-21,0.157,0.251,0.299
2019-05-22,0.158,0.254,0.307
2019-05-23,0.155,0.266,0.314
2019-05-24,0.161,0.284,0.368
2019-05-25,0.175,0.282,0.384
2019-05-26,0.172,0.287,0.383
2019-05-27,0.174,0.294,0.395
2019-05-28,0.241,0.356,0.488
2019-05-29,0.172,0.292,0.359
2019-05-30,0.191,0.298,0.365
2019-05-31,0.192,0.301,0.369
2019-06-01,0.200,0.321,0.425
2019-06-02,0.208,0.339,0.423
2019-06-03,0.191,0.316,0.385
2019-06-04,0.207,0.324,0.388
2019-06-05,0.208,0.326,0.379
2019-06-06,0.200,0.358,0.396
2019-06-07,0.251,0.479,0.697
2019-06-08,0.302,0.429,0.513
2019-06-09,0.248,0.381,0.469
2019-06-10,0.221,0.613,0.908
2019-06-11,0.769,0.769,0.769
2019-06-14,0.504,0.507,0.510
2019-06-15,0.358,0.431,0.477
2019-06-16,0.309,0.405,0.473
2019-06-17,0.259,0.353,0.407
2019-06-18,0.238,0.355,0.427
2019-06-19,0.240,0.345,0.399
2019-06-20,0.219,0.337,0.394
2019-06-21,0.224,0.335,0.395
2019-06-22,0.238,0.347,0.449
2019-06-23,0.212,0.341,0.444
2019-06-24,0.219,0.326,0.391
2019-06-25,0.201,0.904,1.140
2019-06-26,0.435,0.478,0.552
2019-06-27,0.280,0.370,0.413
2019-06-28,0.247,0.359,0.419
2019-06-29,0.222,0.348,0.435
2019-06-30,0.237,0.339,0.426
2019-07-01,0.196,0.319,0.382
2019-07-02,0.194,0.319,0.391
2019-07-03,0.183,0.321,0.384
2019-07-04,0.189,0.324,0.394
2019-07-05,0.196,0.343,0.410
2019-07-06,0.200,0.339,0.455
2019-07-07,0.209,0.348,0.465
2019-07-08,0.195,0.329,0.398
2019-07-09,0.186,0.333,0.419
2019-07-10,0.192,0.333,0.406
2019-07-11,0.196,0.336,0.407
2019-07-12,0.202,0.345,0.419
2019-07-13,0.216,0.360,0.472
2019-07-14,0.216,0.363,0.470
2019-07-15,0.195,0.347,0.430
2019-07-16,0.198,0.344,0.421
2019-07-17,0.197,0.358,0.472
2019-07-18,0.225,0.360,0.430
2019-07-19,0.202,0.581,0.804
2019-07-20,0.456,0.613,0.724
2019-07-21,0.272,0.394,0.519
2019-07-22,0.223,0.363,0.437
2019-07-23,0.225,0.366,0.433
2019-07-24,0.382,0.606,0.836
2019-07-25,0.347,0.442,0.485
2019-07-26,0.260,0.391,0.472
2019-07-27,0.224,0.321,0.600
2019-07-28,0.156,0.297,0.391
2019-07-29,0.202,0.348,0.450
2019-07-30,0.207,0.792,1.206
2019-07-31,0.510,0.689,0.922
2019-08-01,0.340,0.416,0.468
2019-08-02,0.268,0.374,0.458
2019-08-03,0.216,0.351,0.471
2019-08-04,0.203,0.338,0.457
2019-08-05,0.185,0.333,0.458
2019-08-06,0.181,0.342,0.432
2019-08-07,0.214,0.350,0.443
2019-08-08,0.192,0.340,0.426
2019-08-09,0.292,0.499,0.669
2019-08-10,0.361,0.454,0.509
2019-08-11,0.268,0.407,0.496
2019-08-12,0.443,0.570,0.768
2019-08-13,0.268,0.385,0.465
2019-08-14,0.227,0.529,0.854
2019-08-15,0.381,0.467,0.547
2019-08-16,0.270,0.489,0.829
2019-08-17,0.583,0.715,0.873
2019-08-18,0.352,0.484,0.647
2019-08-19,0.298,0.399,0.472
2019-08-20,0.239,0.306,0.372
2019-08-21,0.385,0.428,0.456
2019-08-22,0.207,0.347,0.445
2019-08-23,0.209,0.351,0.446
2019-08-24,0.213,0.366,0.492
2019-08-25,0.201,0.345,0.471
2019-08-26,0.182,0.347,0.480
2019-08-27,0.182,0.342,0.437
2019-08-28,0.213,0.348,0.441
2019-08-29,0.244,0.395,0.498
2019-08-30,0.199,0.352,0.461
2019-08-31,0.205,0.360,0.494
2019-09-01,0.185,0.361,0.501
2019-09-02,0.176,0.347,0.453
2019-09-03,0.182,0.345,0.443
2019-09-04,0.329,0.391,0.463
2019-09-05,0.192,0.347,0.428
2019-09-06,0.211,0.418,0.658
2019-09-07,0.212,0.376,0.512
2019-09-08,0.201,0.364,0.501
2019-09-09,0.173,0.356,0.462
2019-09-10,0.211,0.357,0.433
2019-09-11,0.193,0.349,0.420
2019-09-12,0.185,0.352,0.444
2019-09-13,0.223,0.359,0.444
2019-09-14,0.176,0.344,0.496
2019-09-15,0.185,0.339,0.486
2019-09-16,0.159,0.320,0.414
2019-09-17,0.155,0.317,0.403
2019-09-18,0.153,0.310,0.399
2019-09-19,0.154,0.306,0.411
2019-09-20,0.156,0.311,0.410
2019-09-21,0.160,0.320,0.468
2019-09-22,0.286,0.540,0.784
2019-09-23,0.208,0.386,0.558
2019-09-24,0.263,1.038,1.327
2019-09-25,0.536,0.658,0.716
2019-09-26,0.412,0.449,0.478
2019-09-27,0.255,0.360,0.418
2019-09-28,0.213,0.520,0.802
2019-09-29,0.666,1.002,1.147
2019-09-30,0.479,0.546,0.609
2019-10-01,0.525,0.705,0.853
2019-10-02,0.522,0.598,0.717
2019-10-03,0.339,0.403,0.426
2019-10-04,0.324,0.437,0.518
2019-10-05,0.298,0.387,0.438
2019-10-06,0.510,0.622,0.721
2019-10-07,0.335,0.416,0.456
2019-10-08,0.292,0.380,0.425
2019-10-09,0.347,0.429,0.510
2019-10-10,0.403,0.447,0.473
2019-10-11,0.501,0.623,0.684
2019-10-12,0.605,0.648,0.678
2019-10-13,0.628,1.246,1.477
2019-10-14,0.692,1.177,1.467
2019-10-15,0.706,0.933,1.291
2019-10-16,0.536,0.583,0.646
2019-10-17,0.407,0.455,0.488
2019-10-18,0.424,0.467,0.523
2019-10-19,0.332,0.398,0.448
2019-10-20,0.282,0.349,0.408
2019-10-21,0.240,0.312,0.352
2019-10-22,0.219,0.303,0.349
2019-10-23,0.203,0.292,0.341
2019-10-24,0.199,0.300,0.382
2019-10-25,0.204,0.289,0.341
2019-10-26,0.420,0.630,0.972
2019-10-27,0.503,0.636,0.804
2019-10-28,0.408,0.443,0.486
2019-10-29,0.315,0.365,0.397
2019-10-30,0.276,0.333,0.366
2019-10-31,0.248,0.313,0.342
2019-11-01,0.305,0.341,0.376
2019-11-02,0.288,0.486,0.769
2019-11-03,0.551,0.678,0.834
2019-11-04,0.474,0.515,0.573
2019-11-05,0.372,0.407,0.447
2019-11-06,0.302,0.371,0.402
2019-11-07,0.595,0.675,0.798
2019-11-08,0.424,0.472,0.535
2019-11-09,0.345,0.946,1.212
2019-11-10,0.750,0.972,1.180
2019-11-11,0.571,0.623,0.656
2019-11-12,0.438,0.484,0.556
2019-11-13,0.374,0.492,0.654
2019-11-14,0.561,0.606,0.662
2019-11-15,0.481,0.536,0.600
2019-11-16,0.433,0.454,0.491
2019-11-17,0.372,0.405,0.420
2019-11-18,0.338,0.382,0.407
2019-11-19,0.308,0.354,0.381
2019-11-20,0.310,0.350,0.372
2019-11-21,0.288,0.339,0.366
2019-11-22,0.315,0.390,0.472
2019-11-23,0.346,0.395,0.432
2019-11-24,0.364,0.409,0.444
2019-11-25,0.319,0.421,0.520
2019-11-26,0.371,0.418,0.447
2019-11-27,0.388,0.490,0.628
2019-11-28,0.471,0.534,0.613
2019-11-29,0.468,0.511,0.574
2019-11-30,0.381,0.423,0.455
2019-12-01,0.339,0.384,0.425
2019-12-02,0.298,0.352,0.378
2019-12-03,0.290,0.337,0.362
2019-12-04,0.287,0.331,0.358
2019-12-05,0.252,0.316,0.346
2019-12-06,0.252,0.331,0.374
2019-12-07,0.274,0.334,0.388
2019-12-08,0.315,0.442,0.504
2019-12-09,0.420,0.466,0.535
2019-12-10,0.343,0.412,0.465
2019-12-11,0.426,0.458,0.492
2019-12-12,0.346,0.499,0.714
2019-12-13,0.587,0.730,0.850
2019-12-14,0.491,0.562,0.612
2019-12-15,0.605,0.737,0.929
2019-12-16,0.606,0.841,0.923
2019-12-17,0.532,0.547,0.563
2019-12-18,0.461,0.490,0.509
2019-12-19,0.547,0.699,0.908
2019-12-20,0.811,0.889,0.939
2019-12-21,0.767,0.845,0.965
2019-12-22,0.652,0.687,0.718
2019-12-23,0.506,0.546,0.592
2019-12-24,0.461,0.510,0.572
2019-12-25,0.433,0.463,0.494
2019-12-26,0.388,0.434,0.494
2019-12-27,0.373,0.420,0.454
2019-12-28,0.350,0.387,0.417
2019-12-29,0.357,0.380,0.409
2019-12-30,0.319,0.365,0.406
2019-12-31,0.299,0.352,0.394
2020-01-01,0.305,0.332,0.349
2020-01-02,0.294,0.337,0.378
2020-01-03,0.351,0.440,0.519
2020-01-04,0.334,0.375,0.408
2020-01-05,0.303,0.351,0.385
2020-01-06,0.281,0.344,0.389
2020-01-07,0.281,0.334,0.361
2020-01-08,0.276,0.325,0.350
2020-01-09,0.354,0.438,0.541
2020-01-10,0.475,0.557,0.643
2020-01-11,0.386,0.419,0.445
2020-01-12,0.416,0.482,0.565
2020-01-13,0.397,0.520,0.691
2020-01-14,0.555,0.636,0.774
2020-01-15,0.796,1.074,1.292
2020-01-16,0.545,0.594,0.662
2020-01-17,0.524,0.562,0.614
2020-01-18,0.439,0.465,0.490
2020-01-19,0.377,0.404,0.425
2020-01-20,0.326,0.373,0.394
2020-01-21,0.331,0.363,0.374
2020-01-22,0.317,0.347,0.365
2020-01-23,0.219,0.350,0.528
2020-01-24,0.188,0.281,0.375
2020-01-25,0.289,0.340,0.373
2020-01-26,0.273,0.390,0.608
2020-01-27,0.402,0.439,0.476
2020-01-28,0.437,0.485,0.560
2020-01-29,0.360,0.392,0.425
2020-01-30,0.318,0.354,0.372
2020-01-31,0.293,0.349,0.374
2020-02-01,0.331,0.356,0.380
2020-02-02,0.310,0.402,0.488
2020-02-03,0.317,0.375,0.423
2020-02-04,0.283,0.328,0.348
2020-02-05,0.269,0.306,0.325
2020-02-06,0.243,0.298,0.327
2020-02-07,0.235,0.290,0.322
2020-02-08,0.253,0.296,0.335
2020-02-09,0.261,0.485,0.640
2020-02-10,0.421,0.510,0.612
2020-02-11,0.427,0.481,0.557
2020-02-12,0.333,0.363,0.396
2020-02-13,0.344,0.530,0.723
2020-02-14,0.427,0.457,0.506
2020-02-15,0.608,0.717,0.931
2020-02-16,0.811,1.089,1.236
2020-02-17,0.637,0.918,1.092
2020-02-18,0.507,0.538,0.581
2020-02-19,0.455,0.472,0.494
2020-02-20,0.386,0.449,0.497
2020-02-21,0.409,0.438,0.462
2020-02-22,0.351,0.399,0.444
2020-02-23,0.380,0.452,0.519
2020-02-24,0.412,0.501,0.573
2020-02-25,0.469,0.502,0.549
2020-02-26,0.394,0.418,0.455
2020-02-27,0.351,0.471,0.546
2020-02-28,0.372,0.567,0.647
2020-02-29,0.652,0.966,1.079
2020-03-01,0.574,0.617,0.665
2020-03-02,0.517,0.563,0.642
2020-03-03,0.427,0.449,0.488
2020-03-04,0.359,0.451,0.612
2020-03-05,0.478,0.501,0.541
2020-03-06,0.400,0.425,0.460
2020-03-07,0.332,0.373,0.408
2020-03-08,0.350,0.464,0.606
2020-03-09,0.394,0.419,0.455
2020-03-10,0.568,0.622,0.662
2020-03-11,0.460,0.481,0.517
2020-03-12,0.008,0.351,0.467
2020-03-13,0.384,0.388,0.391
2020-03-14,0.361,0.389,0.436
2020-03-15,0.331,0.452,0.569
2020-03-16,0.303,0.421,0.501
2020-03-17,0.352,0.381,0.414
2020-03-18,0.303,0.347,0.365
2020-03-19,0.367,0.405,0.425
2020-03-20,0.324,0.361,0.381
2020-03-21,0.295,0.338,0.379
2020-03-22,0.274,0.325,0.377
2020-03-23,0.262,0.307,0.344
2020-03-24,0.236,0.296,0.341
2020-03-25,0.224,0.289,0.340
2020-03-26,0.227,0.288,0.340
2020-03-27,0.212,0.282,0.326
2020-03-28,0.211,0.281,0.339
2020-03-29,0.199,0.274,0.326
2020-03-30,0.195,0.265,0.319
2020-03-31,0.197,0.269,0.313
2020-04-01,0.195,0.268,0.318
2020-04-02,0.200,0.270,0.323
2020-04-03,0.187,0.262,0.313
2020-04-04,0.185,0.268,0.341
2020-04-05,0.187,0.270,0.340
2020-04-06,0.187,0.268,0.334
2020-04-07,0.182,0.265,0.328
2020-04-08,0.182,0.265,0.326
2020-04-09,0.190,0.273,0.330
2020-04-10,0.178,0.269,0.345
2020-04-11,0.180,0.277,0.354
2020-04-12,0.188,0.284,0.357
2020-04-13,0.182,0.278,0.351
2020-04-14,0.199,0.285,0.355
2020-04-15,0.190,0.286,0.359
2020-04-16,0.199,0.296,0.359
2020-04-17,0.206,0.373,0.620
2020-04-18,0.373,0.528,0.746
2020-04-19,0.392,0.436,0.482
2020-04-20,0.277,0.359,0.432
2020-04-21,0.255,0.329,0.385
2020-04-22,0.238,0.321,0.393
2020-04-23,0.218,0.312,0.375
2020-04-24,0.222,0.318,0.383
2020-04-25,0.236,0.325,0.403
2020-04-26,0.232,0.329,0.413
2020-04-27,0.218,0.339,0.415
2020-04-28,0.234,0.438,0.641
2020-04-29,0.389,0.430,0.476
2020-04-30,0.314,0.521,0.729
2020-05-01,0.531,0.552,0.593
2020-05-02,0.389,0.455,0.506
2020-05-03,0.305,0.378,0.440
2020-05-04,0.272,0.364,0.434
2020-05-05,0.260,0.353,0.417
2020-05-06,0.250,0.354,0.424
2020-05-07,0.243,0.349,0.420
2020-05-08,0.247,0.358,0.445
2020-05-09,0.266,0.369,0.454
2020-05-10,0.251,0.369,0.450
2020-05-11,0.248,0.362,0.448
2020-05-12,0.243,0.360,0.435
2020-05-13,0.238,0.357,0.437
2020-05-14,0.239,0.363,0.448
2020-05-15,0.242,0.362,0.448
2020-05-16,0.252,0.378,0.475
2020-05-17,0.249,0.388,0.495
2020-05-18,0.258,0.381,0.475
2020-05-19,0.136,0.336,0.462
2020-05-20,0.252,0.377,0.470
2020-05-21,0.262,0.386,0.480
2020-05-22,0.266,0.394,0.480
2020-05-23,0.269,0.400,0.504
2020-05-24,0.261,0.404,0.514
2020-05-25,0.248,0.395,0.513
2020-05-26,0.264,0.395,0.491
2020-05-27,0.274,0.361,0.447
2020-05-28,0.274,0.405,0.505
2020-05-29,0.264,0.407,0.514
2020-05-30,0.278,0.418,0.531
2020-05-31,0.280,0.424,0.542
2020-06-01,0.269,0.412,0.509
2020-06-02,0.260,0.405,0.512
2020-06-03,0.269,0.405,0.498
2020-06-04,0.272,0.411,0.507
2020-06-05,0.277,0.417,0.528
2020-06-06,0.267,0.436,0.535
2020-06-07,0.277,0.458,0.560
2020-06-08,0.289,0.419,0.512
2020-06-09,0.256,0.403,0.497
2020-06-10,0.252,0.399,0.482
2020-06-11,0.259,0.424,0.513
2020-06-12,0.290,0.451,0.554
2020-06-13,0.353,0.465,0.573
2020-06-14,0.281,0.427,0.540
2020-06-15,0.270,0.414,0.518
2020-06-16,0.261,0.520,0.810
2020-06-17,0.406,0.510,0.586
2020-06-18,0.497,0.986,1.183
2020-06-19,0.667,0.711,0.743
2020-06-20,0.413,0.491,0.579
2020-06-21,0.357,0.520,0.656
2020-06-22,0.334,0.464,0.546
2020-06-23,0.296,0.419,0.513
2020-06-24,0.281,0.410,0.496
2020-06-25,0.262,0.417,0.547
2020-06-26,0.268,0.404,0.495
2020-06-27,0.356,0.615,0.863
2020-06-28,0.512,0.552,0.624
2020-06-29,0.309,0.427,0.504
2020-06-30,0.274,0.401,0.489
2020-07-01,0.278,0.402,0.486
2020-07-02,0.257,0.496,0.679
2020-07-03,0.286,0.413,0.488
2020-07-04,0.274,0.415,0.528
2020-07-05,0.264,0.431,0.576
2020-07-06,0.247,0.391,0.491
2020-07-07,0.223,0.329,0.435
2020-07-08,0.298,0.473,0.586
2020-07-09,0.357,0.456,0.526
2020-07-10,0.302,0.429,0.529
2020-07-11,0.271,0.415,0.538
2020-07-12,0.263,0.413,0.552
2020-07-13,0.240,0.394,0.526
2020-07-14,0.249,0.391,0.484
2020-07-15,0.230,0.380,0.482
2020-07-16,0.241,0.384,0.490
2020-07-17,0.227,0.379,0.495
2020-07-18,0.221,0.377,0.502
2020-07-19,0.531,0.688,0.849
2020-07-20,0.298,0.421,0.522
2020-07-21,0.245,0.389,0.488
2020-07-22,0.237,0.391,0.509
2020-07-23,0.221,0.375,0.483
2020-07-24,0.219,0.384,0.494
2020-07-25,0.236,0.920,1.117
2020-07-26,0.544,0.648,0.702
2020-07-27,0.364,0.612,0.762
2020-07-28,0.409,0.479,0.546
2020-07-29,0.308,0.425,0.513
2020-07-30,0.268,0.400,0.503
2020-07-31,0.254,0.394,0.492
2020-08-01,0.223,0.375,0.501
2020-08-02,0.225,0.387,0.523
2020-08-03,0.217,0.365,0.483
2020-08-04,0.201,0.355,0.461
2020-08-05,0.203,0.361,0.462
2020-08-06,0.215,0.366,0.472
2020-08-07,0.210,0.372,0.494
2020-08-08,0.203,0.366,0.509
2020-08-09,0.187,0.357,0.482
2020-08-10,0.192,0.338,0.420
2020-08-11,0.196,0.354,0.462
2020-08-12,0.214,0.363,0.468
2020-08-13,0.259,0.376,0.459
2020-08-14,0.484,0.595,0.701
2020-08-15,0.265,0.404,0.511
2020-08-16,0.250,0.397,0.521
2020-08-17,0.210,0.383,0.517
2020-08-18,0.224,0.467,0.716
2020-08-19,0.335,0.661,0.840
2020-08-20,0.455,0.495,0.560
2020-08-21,0.274,0.499,0.753
2020-08-22,0.363,0.450,0.561
2020-08-23,0.317,0.418,0.508
2020-08-24,0.219,0.373,0.494
2020-08-25,0.708,0.766,0.873
2020-08-26,0.447,0.449,0.450
2020-08-27,0.271,0.883,1.050
2020-08-28,0.771,0.997,1.145
2020-08-29,0.631,0.727,0.801
2020-08-30,0.444,0.488,0.563
2020-08-31,0.288,0.409,0.512
2020-09-01,0.242,0.371,0.460
2020-09-02,0.210,0.367,0.463
2020-09-03,0.224,0.371,0.472
2020-09-04,0.212,0.350,0.430
2020-09-05,0.208,0.358,0.491
2020-09-06,0.188,0.346,0.463
2020-09-07,0.167,0.318,0.414
2020-09-08,0.167,0.313,0.402
2020-09-09,0.171,0.315,0.407
2020-09-10,0.169,0.319,0.414
2020-09-11,0.168,0.321,0.415
2020-09-12,0.167,0.335,0.478
2020-09-13,0.166,0.337,0.476
2020-09-14,0.136,0.302,0.415
2020-09-15,0.145,0.297,0.402
2020-09-16,0.159,0.298,0.398
2020-09-17,0.150,0.318,0.395
2020-09-18,0.135,0.305,0.408
2020-09-19,0.161,0.325,0.455
2020-09-20,0.153,0.332,0.466
2020-09-21,0.152,0.305,0.407
2020-09-22,0.138,0.304,0.405
2020-09-23,0.275,0.370,0.419
2020-09-24,0.428,0.434,0.439
2020-09-25,0.209,0.343,0.433
2020-09-26,0.165,0.331,0.466
2020-09-27,0.145,0.324,0.462
2020-09-28,0.142,0.300,0.399
2020-09-29,0.199,0.323,0.404
2020-09-30,0.147,0.875,1.223
2020-10-01,0.540,0.635,0.772
2020-10-02,0.432,0.978,1.120
2020-10-03,1.121,1.432,1.753
2020-10-04,1.683,1.804,1.852
2020-10-05,0.760,0.947,1.183
2020-10-06,0.562,0.590,0.611
2020-10-07,0.437,0.467,0.489
2020-10-08,0.415,0.475,0.521
2020-10-09,0.370,0.422,0.452
2020-10-10,0.297,0.382,0.457
2020-10-11,0.261,0.357,0.430
2020-10-12,0.232,0.360,0.472
2020-10-13,0.271,0.349,0.390
2020-10-14,0.233,0.325,0.378
2020-10-15,0.216,0.311,0.364
2020-10-16,0.202,0.306,0.371
2020-10-17,0.184,0.304,0.388
2020-10-18,0.182,0.301,0.384
2020-10-19,0.171,0.285,0.344
2020-10-20,0.251,0.318,0.361
2020-10-21,0.205,0.695,0.919
2020-10-22,0.513,0.543,0.558
2020-10-23,0.405,0.418,0.431
2020-10-24,0.315,0.414,0.490
2020-10-25,0.610,0.651,0.707
2020-10-26,0.481,0.491,0.506
2020-10-27,0.364,0.437,0.477
2020-10-28,0.395,0.490,0.599
2020-10-29,0.454,0.475,0.514
2020-10-30,0.357,0.441,0.524
2020-10-31,0.436,0.702,0.844
2020-11-01,0.547,0.589,0.627
2020-11-02,0.471,0.497,0.530
2020-11-03,0.404,0.537,0.632
2020-11-04,0.460,0.466,0.478
2020-11-05,0.345,0.392,0.427
2020-11-06,0.324,0.380,0.426
2020-11-07,0.292,0.366,0.420
2020-11-08,0.273,0.348,0.392
2020-11-09,0.261,0.355,0.427
2020-11-10,0.363,0.393,0.417
2020-11-11,0.303,0.357,0.394
2020-11-12,0.385,0.408,0.436
2020-11-13,0.312,0.397,0.471
2020-11-14,0.303,0.860,1.007
2020-11-15,0.645,0.708,0.783
2020-11-16,0.484,0.501,0.511
2020-11-17,0.376,0.408,0.441
2020-11-18,0.329,0.329,0.329
2020-11-20,0.364,0.371,0.380
2020-11-21,0.281,0.345,0.400
2020-11-22,0.261,0.338,0.391
2020-11-23,0.237,0.313,0.358
2020-11-24,0.234,0.306,0.350
2020-11-25,0.241,0.417,0.560
2020-11-26,0.333,0.370,0.405
2020-11-27,0.276,0.336,0.377
2020-11-28,0.251,0.332,0.394
2020-11-29,0.247,0.325,0.382
2020-11-30,0.232,0.316,0.360
2020-12-01,0.246,0.327,0.391
